f_activity_classification_cardio_!=,f_activity_classification_mixed_!=,f_activity_classification_other_!=,f_activity_classification_strength_!=,f_pa_activity_duration_min_<,f_pa_activity_intensity_kcal_per_min_<,f_pa_activity_time_of_day_hour_sin_<,f_pa_activity_time_of_day_hour_cos_<,f_pa_time_since_prev_pa_event_hr_<,f_glucose_variability_lback_24h_<,f_lbgi_lback_24h_<,f_glucose_roc_lback_30min_<,f_glucose_start_<,f_iob_start_<,f_demographics_age_<,f_clinical_years_with_t1d_<,f_activity_classification_cardio_=,f_activity_classification_mixed_=,f_activity_classification_other_=,f_activity_classification_strength_=,f_pa_activity_duration_min_>=,f_pa_activity_intensity_kcal_per_min_>=,f_pa_activity_time_of_day_hour_sin_>=,f_pa_activity_time_of_day_hour_cos_>=,f_pa_time_since_prev_pa_event_hr_>=,f_glucose_variability_lback_24h_>=,f_lbgi_lback_24h_>=,f_glucose_roc_lback_30min_>=,f_glucose_start_>=,f_iob_start_>=,f_demographics_age_>=,f_clinical_years_with_t1d_>=,precision,recall,accuracy
,,,,51.5,,,,,,,-1.2322619999999995,,,,,,,,,,,,,,,,-1.2655679999999996,103.91004,,,,0.9217877094972067,1.0,0.9217877094972067
,,,,45.904506198565166,19.15290049829968,,,,0.521596721981243,3.825949866652218,,,12.60897229545933,18.0,,,,,,,,,,,0.1263830194754118,,-0.5994780000000006,103.91004,,,,0.9212598425196851,1.0,0.9212598425196851
,,,,45.904506198565166,5.351485166282998,,,,0.521596721981243,3.825949866652218,-0.9325259999999976,,12.60897229545933,35.0,,,,,,,,,,,0.1263830194754118,,-0.5994780000000006,103.91004,,18.0,,0.921875,1.0,0.921875
,,,,104.09499338269232,19.15290049829968,,-0.8660254037844387,,0.521596721981243,3.825949866652218,,,12.60897229545933,,,1.0,,,,,,,,,0.1263830194754118,1.009122587498415,-0.9325259999999976,103.91004,,18.0,,0.9213483146067416,1.0,0.9213483146067416
,,,,45.904506198565166,19.15290049829968,,,,0.521596721981243,3.825949866652218,,,12.60897229545933,,,,,,,104.09499338269232,,,,,0.1263830194754118,,-0.9325259999999976,103.91004,4.5867664851167085,18.0,,0.921875,1.0,0.921875
,,,,,,,,,,,,68.94036,,,,,,,,,,,,,,,,,,,,0.9375709421112373,1.0,0.9375709421112373
,,,,,,,,,,1.4235925234036662,-0.6993959999999996,80.92998,,,,,,,,,,,,,,,,68.94036,,,,0.9269662921348315,1.0,0.9269662921348315
,,,,,,,0.2588190451025203,19.5,,,,80.92998,,,,,,,,,,,,,,1.4235925234036662,,68.94036,,,,0.9245495495495496,1.0,0.9245495495495496
,,,,,,,,,,,,80.92998,,,,1.0,,,,13.511510850985848,,,,19.5,,1.4235925234036662,,68.94036,,,,0.9246344206974129,1.0,0.9246344206974129
,,,,51.1,,,,0.8333333333333334,,4.372000368266462,,90.58824,,,,,,,,,,,,,,,,80.92998,,,,0.9217877094972067,1.0,0.9217877094972067
,,,,51.1,,,,,,4.372000368266462,-0.247236,90.58824,,,,,,,,,,,,0.8333333333333334,,1.5316868192526285,,80.92998,,,,0.9224719101123595,1.0,0.9224719101123595
,,,,51.1,,,,,,,,90.58824,,,,,,,,,,,,,,4.372000368266462,,80.92998,,,,0.9225589225589226,1.0,0.9225589225589226
,,,,,,,,,,,0.7993079999999991,,,29.0,,,,,,51.1,,,,,,0.2340385874218316,,80.92998,4.875940219569477,,,0.9220338983050848,1.0,0.9220338983050848
,,,,,,,,,,,-0.4329599999999998,73.60296,,,,,,,,,,,,,,,,,,,,0.9354473386183465,1.0,0.9354473386183465
,,,,,,,,,,,,66.942,,,,,,,,,,,,,,,-0.4329599999999998,,,,,0.9260089686098655,1.0,0.9260089686098655
,,,,,9.063146489009664,,,,0.32521720947947,,-0.399654,89.92211745493765,5.007680564653891,,,,,,,,,,,,0.3040128468442309,,,73.60296,,,,0.9239373601789709,1.0,0.9239373601789709
,,,,,,,,,,,-0.399654,89.92211745493765,5.007680564653891,,,,,,,,9.063146489009664,,,,,,,73.60296,,,,0.922645739910314,1.0,0.922645739910314
,,,,,,,,,,,,88.92305999999996,,,,,,,,16.448703700304037,,,,,,,,79.9308,5.007680564653891,,,0.9266365688487584,1.0,0.9266365688487584
,,,,54.61666666666667,,,,,,3.669841464225714,-2.2313999999999994,,,,,,,,,27.58215208450953,,,,,,,,89.92211745493765,,,,0.922645739910314,1.0,0.922645739910314
,,,,54.61666666666667,,,,,,,,98.91432,,,,,,,,,,,,,,3.669841464225714,,89.92211745493765,,,,0.9238521836506159,1.0,0.9238521836506159
,,,,,7.682122921188713,,,73.25,,,,,,29.0,,,,,,54.61666666666667,5.551954277077292,,,,,,,120.89538000000005,,27.0,,0.9217877094972067,1.0,0.9217877094972067
,,,,,,,,,,3.183811366289545,-0.5328720000000005,,,,,,,,,54.61666666666667,8.801698772343974,,,,,,,89.92211745493765,,29.0,,0.922645739910314,1.0,0.922645739910314
,,,,,,,,,,,,,,,,,,,,54.61666666666667,,,,,,3.183811366289545,,89.92211745493765,,29.0,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,-0.43296,75.93426,,,,,,,,,,,,,,,,,,,,0.935374149659864,1.0,0.935374149659864
,,,,,,,,,,,,75.93426,,29.0,,,,,,,,,,,,,-0.43296,,,,,0.9288135593220339,1.0,0.9288135593220339
,,,,,,,,,,,,69.93936,,,,,,,,,,,,,,,-0.43296,,,44.0,,0.921875,1.0,0.921875
,,,,54.61666666666667,,,,43.91666666666666,,3.6193601691271344,,88.92305999999996,,,,,,,,,,,,,,,,75.93426,,,33.5,0.9225589225589226,1.0,0.9225589225589226
,,,,54.61666666666667,,,,,,,,88.92305999999996,,,,,,,,,,,,,,3.6193601691271344,,75.93426,,,,0.9228187919463087,1.0,0.9228187919463087
,,,,54.61666666666667,,,,,,,,,13.778254748294506,27.5,,,,,,,,,,,,3.469277564704873,,88.92305999999996,,,,0.92152466367713,1.0,0.92152466367713
,,,,54.61666666666667,,,,,,,,,,,,,,,,,,,,,0.4047699737096084,,,88.92305999999996,13.778254748294506,,,0.921875,1.0,0.921875
,,,,,,,,,,,,82.45752,,,,,,,,54.61666666666667,,,,,,,,75.93426,,,,0.922645739910314,1.0,0.922645739910314
,,,,,,,,,,,-0.8992199999999997,,,,21.0,,,,,54.61666666666667,,,,,,,,82.45752,,,,0.9212598425196851,1.0,0.9212598425196851
,,,,,,,-0.32264193202248315,,,,0.7660020000000003,,,,17.0,,,,,54.61666666666667,,,,,0.2268972082296475,,-0.8992199999999997,82.45752,2.6328424288023067,,,0.92152466367713,1.0,0.92152466367713
,,,,,,,,,,,0.7660020000000003,,,,10.0,,,,,54.61666666666667,,,-0.32264193202248315,,,,-0.8992199999999997,82.45752,4.496532276041218,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,0.2588190451025203,,,1.6762775547830744,0.2331300000000009,,,,21.0,,,,,54.61666666666667,5.551954277077292,,,,,,-0.8992199999999997,82.45752,,,17.0,0.9222972972972973,1.0,0.9222972972972973
,,,,,,,,,,1.6762775547830744,,,,,21.0,,,,,54.61666666666667,5.551954277077292,,0.2588190451025203,,,,-0.8992199999999997,82.45752,,,17.0,0.921875,1.0,0.921875
,,,,,,,,,,,,,,,21.0,,,,,54.61666666666667,5.551954277077292,,,,,1.6762775547830744,-0.8992199999999997,82.45752,,,17.0,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,,73.60296,,,,,,,,,,,,,0.2134517367070258,,,,1.3479639847015912,,,0.9438717067583047,1.0,0.9438717067583047
,,,,75.41549108227096,,,,,,,-0.5994839999999996,90.58824,4.269046463117463,,,,,,,,,,,,,,,73.60296,2.986279841625865,,,0.9237668161434978,1.0,0.9237668161434978
,,,,75.41549108227096,,,,,,,-0.399654,90.58824,4.269046463117463,,,,,,,,,,,,,,-0.4662600000000002,73.60296,,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,,90.58824,4.269046463117463,,,,,,,75.41549108227096,,,,,,,,73.60296,,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,0.4497886502396371,,90.58824,,,,,,,,11.378006682793302,,,,,,,,73.60296,4.269046463117463,,,0.9229050279329609,1.0,0.9229050279329609
,,,,,,,,13.0,,2.6908027820216645,,90.58824,,,,,,,,11.378006682793302,,,,,,0.4497886502396371,,73.60296,4.269046463117463,,,0.9246344206974129,1.0,0.9246344206974129
,,,,,,,,,,2.6908027820216645,,90.58824,,,,,,,,11.378006682793302,,,,13.0,0.3738802560331762,0.4497886502396371,,73.60296,4.269046463117463,,,0.9236812570145904,1.0,0.9236812570145904
,,,,,,,,,,,,90.58824,,,,,,,,11.378006682793302,,,,,,2.6908027820216645,,73.60296,4.269046463117463,,,0.9236812570145904,1.0,0.9236812570145904
,,,,55.60260446667672,,,,,,,-2.8641840000000003,,,,,,,,,40.0377505838871,,,,,,,,90.58824,,,,0.921875,1.0,0.921875
,,,,55.60260446667672,,,,,,,-0.4329600000000009,,,,,,,,,25.94599545001984,,,,,,3.469277564704873,-2.8641840000000003,90.58824,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,,,,-0.5000000000000004,,,,0.5661780000000002,,,29.0,,,,,,55.60260446667672,5.551954277077292,,,,,,,90.58824,4.5867664851167085,,,0.921875,1.0,0.921875
,,,,,8.133723206765174,,,,,,0.5661780000000002,,6.134077950634115,29.0,,1.0,,,,55.60260446667672,5.551954277077292,,-0.5000000000000004,,,,,90.58824,4.5867664851167085,,,0.9217877094972067,1.0,0.9217877094972067
,,,,57.621002566814425,15.775370365973506,,,,,,,,,,,,,,,55.60260446667672,,,,,,1.6705343270967858,,90.58824,,29.0,,0.9229050279329609,1.0,0.9229050279329609
,,,,,,,,,,,,,,,,,,,,55.60260446667672,15.775370365973506,,,,,,,90.58824,,29.0,,0.921875,1.0,0.921875
,,,,,,,,,,,,67.94118,,,,,,,,,,,,,,,,,,,,0.9343891402714932,1.0,0.9343891402714932
,,,,,,,-0.32264193202248315,,,,,74.93508,,,,,,,,,,,,,,,,67.94118,,,,0.921612541993281,1.0,0.921612541993281
,,,,,,,,45.33333333333334,,,-0.3449760000000003,74.93508,5.166699327070413,,,,,,,,,,-0.32264193202248315,,,1.2129607426974398,,67.94118,,,,0.9248878923766816,1.0,0.9248878923766816
,,,,,,,,45.33333333333334,,,,74.93508,,,,,,,,,,,-0.32264193202248315,,,,,67.94118,5.166699327070413,,,0.9239373601789709,1.0,0.9239373601789709
,,,,,,-0.8660254037844385,,,,,,92.25348,3.7968604994700166,,,,,,,,,,,,,,,74.93508,,41.5,,0.921875,1.0,0.921875
,,,,,,,,,,,,92.25348,3.7968604994700166,,,,,,,,,1.0,,,,,,74.93508,,41.5,,0.921875,1.0,0.921875
,,,,,6.969296509605588,,,14.166666666666664,,3.690872168408221,,92.25348,,,,,,,,,,,,,,,,74.93508,3.7968604994700166,,,0.9264705882352942,1.0,0.9264705882352942
,,,,,,,,,,,,92.25348,,,,,,,,,,,,,,3.690872168408221,,74.93508,3.7968604994700166,,,0.9217002237136466,1.0,0.9217002237136466
,,,,73.01050173242885,,,,,,3.3551073086954446,,,,29.0,,,,,,56.68411698341372,,,,21.08333333333333,,,,92.25348,,27.5,,0.921875,1.0,0.921875
,,,,73.01050173242885,,,,,,,,105.90822,9.314734153246029,,,,,,,,,,,,,4.803970875111519,,92.25348,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,73.01050173242885,,,,,,,,,,,,,,,,,,,,,,3.3551073086954446,,92.25348,9.314734153246029,,,0.921875,1.0,0.921875
,,,,73.2371617337068,,,,,,,,,,,,,,,,73.01050173242885,,,,,,,,92.25348,,,,0.921875,1.0,0.921875
,,,,146.73333333333332,,,,,0.1653250951898398,0.5909854989202996,,,,,,,,,,73.2371617337068,7.757417479812751,,,,,,,92.25348,,,,0.9217877094972067,1.0,0.9217877094972067
,,,,146.73333333333332,,,,,,,,,,,21.5,,,,,73.2371617337068,5.325297621487794,,,,0.2449862575322237,0.5909854989202996,,92.25348,,,17.0,0.9217002237136466,1.0,0.9217002237136466
,,,,206.03333333333333,,,,49.66666666666666,,,,,,,,,,,,146.73333333333332,,,,,,,,92.25348,,,,0.9234234234234234,1.0,0.9234234234234234
,,,,,,,,49.66666666666666,,,,,,,,,,,,206.03333333333333,,,,,,,,92.25348,,,32.0,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,,66.942,,,,,,,,,,,,,0.2171632535403616,,,,,,,0.9333333333333333,1.0,0.9333333333333333
,,,,,,,0.5000000000000001,24.33333333333333,,,,74.93509787911468,,,,,,,,10.021151749293011,,,,,0.2171632535403616,,,66.942,,,,0.9278466741826381,1.0,0.9278466741826381
,,,,,,,0.5000000000000001,,,,,74.93509787911468,,,,,,,,38.75104085008304,,,,24.33333333333333,0.2171632535403616,,,66.942,,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,3.690872168408221,-0.333048,89.92211745493765,,26.0,,,,,,,,-0.007748597698565327,,,,,,74.93509787911468,,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,3.690872168408221,-0.333048,89.92211745493765,,57.0,,,,,,,4.4736228980413015,,,,,,-0.4662660000000002,74.93509787911468,,26.0,,0.921612541993281,1.0,0.921612541993281
,,,,,,,,,,3.690872168408221,-0.333048,89.92211745493765,,,,,,,,,,,,,,,,74.93509787911468,,57.0,,0.9228187919463087,1.0,0.9228187919463087
,,,,,8.472715815329233,,,8.166666666666666,,3.690872168408221,,89.92211745493765,,,,,,,,,,,,,,,-0.333048,74.93509787911468,,,,0.9236812570145904,1.0,0.9236812570145904
,,,,,,,,,,,,89.92211745493765,,,,,,,,,,,,,,3.690872168408221,,74.93509787911468,,,,0.9225589225589226,1.0,0.9225589225589226
,,,,54.69791146715481,,,,,,3.3551073086954446,-0.8659139999999997,,,39.0,,,,,,,,,,,0.4134909648116842,,-2.8641840000000003,89.92211745493765,,,,0.9217002237136466,1.0,0.9217002237136466
,,,,54.69791146715481,,,,,,,-0.4329600000000009,,,,,,,,,,,,,,,3.3551073086954446,,89.92211745493765,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,,,,,,,,0.299742,,,29.0,,,,,,54.69791146715481,6.238007791222992,,,45.33333333333334,,,,89.92211745493765,3.9376205501891466,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,-0.6993959999999996,73.0782,,,15.5,,,,,,,,,,,,,,,,,0.9270482603815937,1.0,0.9270482603815937
,,,,,,,,,,,,73.0782,,,,,,,,,,,,,,,,,,,15.5,0.9333333333333333,1.0,0.9333333333333333
,,,,141.2,,,,,,3.3551073086954446,-0.6993899999999996,97.91519456204318,,28.0,,,,,,,,,,,,,,73.0782,4.1661841114261895,,,0.9229050279329609,1.0,0.9229050279329609
,,,,141.2,,,,,,3.3551073086954446,-0.6993899999999996,84.59334,,,,,,,,,,,,,,,,73.0782,4.1661841114261895,28.0,,0.9248035914702581,1.0,0.9248035914702581
,,,,141.2,,,0.5000000000000001,,,3.3551073086954446,,97.91519456204318,,,,,,,,30.716100001335143,,,,27.91666666666667,,,-0.6993899999999996,73.0782,4.1661841114261895,,,0.9217002237136466,1.0,0.9217002237136466
,,,,141.2,,,,,,3.3551073086954446,,97.91519456204318,,,,,,,,,,,0.5000000000000001,,,,-0.6993899999999996,73.0782,4.1661841114261895,,,0.9217002237136466,1.0,0.9217002237136466
,,,,141.2,,,,,,,,97.91519456204318,,,,,,,,,,,,,,3.3551073086954446,,73.0782,4.1661841114261895,,,0.9236812570145904,1.0,0.9236812570145904
,,,,39.78206071853638,,,,,,,,102.91086,9.98519084381696,,,,,,,35.50201346675555,,,,,,,,97.91519456204318,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,54.69791146715481,,,,,,,,137.54754,,,,,,,,,,,,,,1.0104797150050675,,97.91519456204318,9.98519084381696,,,0.921612541993281,1.0,0.921612541993281
,,,,,,,,,,,,,,,,,,,,141.2,,,,,,,,73.0782,2.902221429038644,,,0.9224719101123595,1.0,0.9224719101123595
,,,,,,,,,,,,68.94036,,,,,,,,,,,,,,,,,,,,0.9375709421112373,1.0,0.9375709421112373
,,,,,,,,,,,-0.5328719999999985,76.93344,,,,,,,,,4.428076227732483,,,,,,,68.94036,,,,0.9269662921348315,1.0,0.9269662921348315
,,,,,,,,,,,,89.92205999999999,,,,,,,,16.686517318089802,,,,,,,,76.93344,4.269046463117463,,,0.9295454545454546,1.0,0.9295454545454546
,,,,40.0377505838871,,-0.5000000000000004,,,,3.669841464225714,-0.6327839999999986,96.91614,,,,,,,,,,,,,,,,89.92205999999999,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,40.0377505838871,,-0.5000000000000004,,,,2.281340893474736,-0.6327839999999986,,,,,,,,,,,,,,,1.5171641445052433,,96.91614,,,,0.92152466367713,1.0,0.92152466367713
,,,,53.53002961675328,,,,,,3.669841464225714,-0.6327839999999986,,,,,,,,,40.0377505838871,,,,,0.4040628384763193,,,89.92205999999999,,,,0.921612541993281,1.0,0.921612541993281
,,,,53.53002961675328,,,,,,,-0.6327839999999986,,,,,,,,,,,,,,,3.669841464225714,,89.92205999999999,,,,0.921875,1.0,0.921875
,,,,,,,,,,,,97.91514,,29.0,,,,,,53.53002961675328,,,,,,,,89.92205999999999,,,,0.9225589225589226,1.0,0.9225589225589226
,,,,,,,-0.32264193202248315,,,,,,3.9376205501891466,29.0,,,,,,53.53002961675328,5.778607588547927,,,,0.2440416183460097,,,97.91514,,27.0,,0.921875,1.0,0.921875
,,,,,,,,,,,,161.85978,,29.0,,,,,,53.53002961675328,5.778607588547927,,,,,,,97.91514,3.9376205501891466,27.0,,0.921875,1.0,0.921875
,,,,,,,,,,2.5669116702841883,,,,,,,,,,53.53002961675328,,,6.123233995736766e-17,,,1.7056190506502809,,89.92205999999999,,29.0,,0.921875,1.0,0.921875
,,,,,,,,,,,,69.93936,,,,,,,,,,,,,,,,,,,,0.9397042093287827,1.0,0.9397042093287827
,,,,,,,,,,,-0.6993959999999996,78.93162,,,,,,,,17.924644068876898,,,,,,,,69.93936,,,,0.9259259259259259,1.0,0.9259259259259259
,,,,74.65,,,,,,,,78.93162,,,,,,,,,,,,,,3.7591594862411175,-0.6993959999999996,69.93936,,,,0.9228187919463087,1.0,0.9228187919463087
,,,,,,,,,,,,78.93162,,,,,,,,74.65,,,,,,,-0.6993959999999996,69.93936,,,,0.921612541993281,1.0,0.921612541993281
,,,,54.61666666666667,,,,,,,-1.0657440000000022,89.92205999999999,,,,,,,,16.5,,,,,,,,78.93162,3.6352176648964254,,,0.9239373601789709,1.0,0.9239373601789709
,,,,54.61666666666667,,,,1.25,,,,89.92205999999999,,,,,,,,16.5,,,,,,,-1.0657440000000022,78.93162,3.6352176648964254,,,0.9229050279329609,1.0,0.9229050279329609
,,,,54.61666666666667,,,,,,,-0.2664360000000007,,,,,,,,,,,,,,,3.4587595593775333,,89.92205999999999,4.992608724276415,,,0.9229050279329609,1.0,0.9229050279329609
,,,,,8.649374316078445,,,,,,,156.86406000000005,4.5867664851167085,29.0,,,,,,54.61666666666667,6.269737599032898,,,,,0.3846088465716064,,127.88928,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,,,,,,,,,156.86406000000005,4.5867664851167085,29.0,,,,,,54.61666666666667,8.649374316078445,,,,,0.3846088465716064,,78.93162,,,,0.921612541993281,1.0,0.921612541993281
,,,,,,,,,,,,156.86406000000005,,29.0,,,,,,54.61666666666667,6.269737599032898,,,,,0.3846088465716064,,78.93162,4.5867664851167085,,,0.9217877094972067,1.0,0.9217877094972067
,,,,,,,,15.083333333333336,,,-0.766004559349985,,,,,,,,,54.61666666666667,,,,,,,,78.93162,,29.0,,0.9217877094972067,1.0,0.9217877094972067
,,,,,,,,,,,-0.3330479999999994,98.91432,,,,,,,,54.61666666666667,,,,15.083333333333336,,,,78.93162,,29.0,,0.9238521836506159,1.0,0.9238521836506159
,,,,,,-0.007748597698565327,,,,,,,,,,,,,,54.61666666666667,,,,,,2.559943050090885,-0.3330479999999994,78.93162,,29.0,,0.921875,1.0,0.921875
,,,,,,,,,,,,66.942,,,,,,,,,,,,,,,,,,,,0.9333333333333333,1.0,0.9333333333333333
,,,,,,,,,,,-1.198962,75.93426,,,,,,,,,,,,,,,,66.942,,,,0.9259259259259259,1.0,0.9259259259259259
,,,,,,-0.8660254037844385,,,,3.365963872171508,,75.93426,,,,,,,,,,,,,,,-1.198962,66.942,,,,0.921875,1.0,0.921875
,,,,,,0.258819045102521,,,,,,75.93426,,,,,,,,,,,,,,3.365963872171508,-1.198962,66.942,,,,0.9238521836506159,1.0,0.9238521836506159
,,,,,,,,,,,,75.93426,,,,,,,,,,0.258819045102521,,,,,-1.198962,66.942,,,,0.922645739910314,1.0,0.922645739910314
,,,,56.71666666666667,,,,,,,,93.91865600849044,,,,,,,,,,,,,,3.4739090569949163,,75.93426,,,,0.9235955056179775,1.0,0.9235955056179775
,,,,56.71666666666667,8.298361459858958,,,,,,,,,,,,,,,26.97413674990336,,,,,0.3981642174306805,,,93.91865600849044,9.723553121469868,,,0.92152466367713,1.0,0.92152466367713
,,,,,,,,22.58333333333333,,,,,,29.0,,,,,,56.71666666666667,5.778607588547927,,,20.416666666666668,,,,75.93426,,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,45.0,,,,150.86934,,29.0,,,,,,56.71666666666667,5.778607588547927,,,22.58333333333333,,,,75.93426,4.875940219569477,,,0.9217877094972067,1.0,0.9217877094972067
,,,,,,,,,,,0.3663539999999992,,,29.0,,,,,,56.71666666666667,5.778607588547927,,,45.0,,,,75.93426,,,,0.9213483146067416,1.0,0.9213483146067416
,,,,,,,,,,0.7192591812695962,,,,29.0,,,,,,56.71666666666667,5.778607588547927,,,45.0,,,0.3663539999999992,75.93426,,24.0,,0.9217877094972067,1.0,0.9217877094972067
,,,,56.99562868277232,7.276361828990487,,,,,,,,,,,,,,,56.71666666666667,,,,,,,,75.93426,,29.0,,0.9217877094972067,1.0,0.9217877094972067
,,,,,,,,,,,,66.942,,,,,,,,,,,,,,,,,,,,0.9333333333333333,1.0,0.9333333333333333
,,,,,,,-0.32264193202248315,,,,,72.91745999999998,,,,,,,,,,,,,,,,66.942,,,,0.9229050279329609,1.0,0.9229050279329609
,,,,,,,,,,,,72.91745999999998,,,,,,,,,,,-0.32264193202248315,,,1.0263710746013734,,66.942,,,,0.9291338582677166,1.0,0.9291338582677166
,,,,,,,,134.25,,,-0.5994839999999996,84.92644426299665,,,,,,,,,,,,,,,,72.91745999999998,3.3046703947539986,,,0.9257592800899888,1.0,0.9257592800899888
1.0,,,,,,,,,,,,84.92644426299665,,,,,,,,,,,-1.8369701987210287e-16,,,,-0.5994839999999996,72.91745999999998,3.3046703947539986,,,0.9217877094972067,1.0,0.9217877094972067
,,,,53.53002961675328,,,,,,,,,,,,,,,,,,,,,,3.3551073086954446,,84.92644426299665,8.896126671682536,,,0.921875,1.0,0.921875
,,,,,,,,70.5,0.1469653241414484,1.2662657727733078,,,,29.0,,,,,,53.53002961675328,,,,,,,,84.92644426299665,3.670926228514124,,,0.921875,1.0,0.921875
,,,,,,,,,,1.2662657727733078,,155.86506,,29.0,,,,,,53.53002961675328,,,,70.5,,,,84.92644426299665,3.670926228514124,,,0.921875,1.0,0.921875
,,,,,,,,,,,,,,29.0,,,,,,53.53002961675328,5.094544559193492,,,,,1.2662657727733078,,84.92644426299665,3.670926228514124,,,0.9222972972972973,1.0,0.9222972972972973
,,,,,,,,,,,-0.4329599999999998,73.0782,,,,,,,,,,,,,,,,,,,,0.9354473386183465,1.0,0.9354473386183465
,,,,,,,,,,4.149342334226059,,73.0782,,,,,,,,,,,,,,0.8038430921717541,-0.4329599999999998,,,,,0.9311512415349887,1.0,0.9311512415349887
,,,,,,,,,,0.2601220151296793,,86.9247,5.007680564653891,,,,,,,,,,,,,,,73.0782,2.1867391888713628,,,0.921875,1.0,0.921875
,,,,,,,,,,,,86.9247,5.007680564653891,,11.0,,,,,,,,,,,0.2601220151296793,,73.0782,2.1867391888713628,,,0.9212598425196851,1.0,0.9212598425196851
,,,,,,,,,,,,86.9247,,,,,,,,17.77284416755041,,,-0.8660254037844387,,,,,73.0782,5.007680564653891,,,0.9255079006772009,1.0,0.9255079006772009
,,,,34.766666666666666,,,,,,4.372000368266462,,101.24562,,,,,,,,,,,,,,,,86.9247,7.676244569754298,,,0.9217877094972067,1.0,0.9217877094972067
,,,,34.766666666666666,,,,,,,,105.90822,,,,,,,,,,,,,,4.372000368266462,,86.9247,,,,0.9225589225589226,1.0,0.9225589225589226
,,,,141.2,,,,,,,0.1332180000000003,123.89274,13.778254748294506,39.5,26.0,,,,,34.766666666666666,,,,47.75,,,,86.9247,4.2714414248751,,,0.9228187919463087,1.0,0.9228187919463087
,,,,141.2,,,,,,,0.1332180000000003,123.89274,13.778254748294506,39.5,,,,,,34.766666666666666,,,,,,,,86.9247,4.2714414248751,,26.0,0.9217877094972067,1.0,0.9217877094972067
,,,,141.2,,,,,,,,150.86934,13.778254748294506,39.5,,,,,,34.766666666666666,,,,,,3.0439811810412984,,123.89274,4.2714414248751,,,0.9217877094972067,1.0,0.9217877094972067
,,,,141.2,,,,,,,,,,39.5,,,,,,34.766666666666666,,,,,,,,86.9247,13.778254748294506,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,-0.7071067811865475,,0.3358155909640926,,,,,,,,,,,141.2,,,,,,,,86.9247,,,,0.921875,1.0,0.921875
,,,,,,,,,,,,,,,,,,,,141.2,,,,,0.3358155909640926,,,86.9247,,,,0.9212598425196851,1.0,0.9212598425196851
,1.0,,,,,,,,,,-0.2997420000000001,76.93344,,,,,,,,,,,,,0.2134517367070258,,,,1.3651477170264916,21.0,,0.9373576309794989,1.0,0.9373576309794989
,1.0,,,,,,,,,,,76.93344,,,,,,,,,,,,,0.2134517367070258,,-0.2997420000000001,,1.3651477170264916,21.0,,0.9268841394825647,1.0,0.9268841394825647
,,,,54.61666666666667,,,,,,,-1.0657439999999998,105.90822,,,,,,,,18.012336031595865,,,,,,,,76.93344,,,33.5,0.9217877094972067,1.0,0.9217877094972067
,,,,54.61666666666667,,,,,,,,105.90822,,,,,,,,,,,,,,5.6264456004722,-1.0657439999999998,76.93344,,,,0.9227323628219485,1.0,0.9227323628219485
,,,,,,,,,,,,169.85286000000005,2.2325848096785244,29.0,,1.0,,,,54.61666666666667,6.766762924984769,,,21.25,,,,76.93344,,,,0.9228187919463087,1.0,0.9228187919463087
,,,,,,,,,,,,169.85286000000005,4.197047333924202,29.0,,1.0,,,,54.61666666666667,6.766762924984769,,,21.25,,,,127.88928,2.2325848096785244,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,,169.85286000000005,,29.0,,1.0,,,,54.61666666666667,,,-0.5000000000000004,21.25,,,,76.93344,4.197047333924202,,,0.9217002237136466,1.0,0.9217002237136466
,,,,,,,,,,,,68.94036,2.0656027537783737,,,,,,,,,,,,,,,,,,,0.9249720044792833,1.0,0.9249720044792833
,,,,,,,,,,,-0.2997420000000001,74.93509787911468,,,35.0,,,,,,,,,,,,,,2.0656027537783737,,,0.9352272727272727,1.0,0.9352272727272727
,,,,,,,,,,,,66.942,,,35.0,,,,,,,,,,,,-0.2997420000000001,,2.0656027537783737,,,0.9239373601789709,1.0,0.9239373601789709
,,,,,,,,,,,,74.93509787911468,,,35.0,,,,,,,,,,0.3200490908005454,,-0.2997420000000001,66.942,2.0656027537783737,,,0.9239373601789709,1.0,0.9239373601789709
,,,,75.41549108227096,,,,,,,-0.6993959999999996,77.93244,4.116523187534908,,,,,,,,,,,,,,,74.93509787911468,,,,0.9239373601789709,1.0,0.9239373601789709
